Time [s],Value,Parity Error,Framing Error
19.3516400000,0x8C,,
19.3527850000,0x1C,,
19.3539300000,0x0C,,
19.3550750000,0xCC,,
19.3562200000,0xAC,,
19.3573650000,0x9C,,
19.3585100000,0x8C,,
19.3596550000,0x8C,,
19.3608000000,0x5C,,
19.3619450000,0x78,,
19.3630900000,0x5C,,
19.3642400000,0xE2,,
19.3653850000,0x7C,,
19.4279550000,0x3C,,
19.4291000000,0x80,,
19.4302450000,0x5C,,
19.4313900000,0xC0,,
19.4325350000,0x5C,,
19.4336800000,0xE0,,
19.4348250000,0x5C,,
19.4359700000,0x60,,
19.4371150000,0x5C,,
19.4382600000,0x2A,,
19.4394050000,0x0A,,
19.4405500000,0x0C,,
19.4416950000,0x8C,,
19.4428400000,0x0C,,
19.4439850000,0x5C,,
19.4451300000,0x6C,,
19.4462750000,0x5C,,
19.4474200000,0xE2,,
19.4485650000,0x7C,,
19.6866650000,0x3C,,
19.6878150000,0x80,,
19.6889600000,0x5C,,
19.6901050000,0xC0,,
19.6912500000,0x5C,,
19.6923950000,0x70,,
19.6935400000,0x5C,,
19.6946850000,0x60,,
19.6958300000,0x5C,,
19.6969750000,0x82,,
19.6981200000,0xCA,,
19.6992650000,0xF8,,
19.7004100000,0xF8,,
19.7015550000,0x8C,,
19.7027000000,0x1C,,
19.7038450000,0x0C,,
19.7049900000,0x0C,,
19.7061350000,0x0C,,
19.7072800000,0x2C,,
19.7084250000,0x8C,,
19.7095700000,0x8C,,
19.7107150000,0x5C,,
19.7118600000,0xA8,,
19.7130050000,0x5C,,
19.7141500000,0xE2,,
19.7152950000,0x7C,,
19.9536000000,0x3C,,
19.9547450000,0x80,,
19.9558900000,0x5C,,
19.9570350000,0xC0,,
19.9581800000,0x5C,,
19.9593250000,0x70,,
19.9604700000,0x5C,,
19.9616150000,0x60,,
19.9627600000,0x5C,,
19.9639050000,0x82,,
19.9650500000,0xCA,,
19.9661950000,0xF8,,
19.9673400000,0xF8,,
19.9684850000,0x8C,,
19.9696300000,0x1C,,
19.9707750000,0x0C,,
19.9719200000,0x0C,,
19.9730650000,0x0C,,
19.9742100000,0x9C,,
19.9753550000,0x8C,,
19.9765000000,0x8C,,
19.9776450000,0x5C,,
19.9787900000,0x18,,
19.9799350000,0x5C,,
19.9810850000,0xE2,,
19.9822300000,0x7C,,
20.2253250000,0x3C,,
20.2264700000,0x80,,
20.2276200000,0x5C,,
20.2287650000,0xC0,,
20.2299100000,0x5C,,
20.2310550000,0x70,,
20.2322000000,0x5C,,
20.2333450000,0x60,,
20.2344900000,0x5C,,
20.2356350000,0x82,,
20.2367800000,0xCA,,
20.2379250000,0xF8,,
20.2390700000,0xF8,,
20.2402150000,0x8C,,
20.2413600000,0x1C,,
20.2425050000,0x0C,,
20.2436500000,0x0C,,
20.2447950000,0x0C,,
20.2459400000,0x9C,,
20.2470850000,0x8C,,
20.2482300000,0x8C,,
20.2493750000,0x5C,,
20.2505200000,0x18,,
20.2516650000,0x5C,,
20.2528100000,0xE2,,
20.2539550000,0x7C,,
21.2212600000,0x3C,,
21.2224050000,0x80,,
21.2235500000,0x5C,,
21.2246950000,0xC0,,
21.2258400000,0x5C,,
21.2269850000,0xB0,,
21.2281300000,0x5C,,
21.2292750000,0x60,,
21.2304200000,0x5C,,
21.2315650000,0xCA,,
21.2327100000,0x2A,,
21.2338550000,0x18,,
21.2350000000,0x00,,
21.2361500000,0x00,,
21.2372950000,0x8C,,
21.2384400000,0x1C,,
21.2395850000,0x0C,,
21.2407300000,0x0C,,
21.2418750000,0x0C,,
21.2430200000,0x9C,,
21.2441650000,0x5C,,
21.2453100000,0x68,,
21.2464550000,0x5C,,
21.2476000000,0xE2,,
21.2487450000,0x7C,,
22.2361650000,0x3C,,
22.2373100000,0x80,,
22.2384550000,0x5C,,
22.2396000000,0xC0,,
22.2407450000,0x5C,,
22.2418900000,0xB0,,
22.2430350000,0x5C,,
22.2441800000,0x60,,
22.2453250000,0x5C,,
22.2464700000,0xCA,,
22.2476150000,0x2A,,
22.2487650000,0x18,,
22.2499100000,0x00,,
22.2510550000,0x00,,
22.2522000000,0x8C,,
22.2533450000,0x1C,,
22.2544900000,0x0C,,
22.2556350000,0x0C,,
22.2567800000,0x0C,,
22.2579250000,0x9C,,
22.2590700000,0x5C,,
22.2602150000,0x68,,
22.2613600000,0x5C,,
22.2625050000,0xE2,,
22.2636500000,0x7C,,
23.2309650000,0x3C,,
23.2321100000,0x80,,
23.2332550000,0x5C,,
23.2344000000,0xC0,,
23.2355450000,0x5C,,
23.2366900000,0xB0,,
23.2378350000,0x5C,,
23.2389800000,0x60,,
23.2401250000,0x5C,,
23.2412700000,0xCA,,
23.2424150000,0x2A,,
23.2435600000,0x18,,
23.2447050000,0x00,,
23.2458500000,0x00,,
23.2469950000,0x8C,,
23.2481400000,0x1C,,
23.2492850000,0x0C,,
23.2504300000,0x0C,,
23.2515750000,0x0C,,
23.2527200000,0x9C,,
23.2538700000,0x5C,,
23.2550150000,0x68,,
23.2561600000,0x5C,,
23.2573050000,0xE2,,
23.2584500000,0x7C,,
24.2458650000,0x3C,,
24.2470150000,0x80,,
24.2481600000,0x5C,,
24.2493050000,0xC0,,
24.2504500000,0x5C,,
24.2515950000,0xB0,,
24.2527400000,0x5C,,
24.2538850000,0x60,,
24.2550300000,0x5C,,
24.2561750000,0xCA,,
24.2573200000,0x2A,,
24.2584650000,0x18,,
24.2596100000,0x00,,
24.2607550000,0x00,,
24.2619000000,0x8C,,
24.2630450000,0x1C,,
24.2641900000,0x0C,,
24.2653350000,0x0C,,
24.2664800000,0x0C,,
24.2676250000,0x9C,,
24.2687700000,0x5C,,
24.2699200000,0x68,,
24.2710650000,0x5C,,
24.2722100000,0xE2,,
24.2733550000,0x7C,,
25.2607650000,0x3C,,
25.2619100000,0x80,,
25.2630550000,0x5C,,
25.2642000000,0xC0,,
25.2653450000,0x5C,,
25.2664900000,0xB0,,
25.2676350000,0x5C,,
25.2687800000,0x60,,
25.2699250000,0x5C,,
25.2710700000,0xCA,,
25.2722200000,0x2A,,
25.2733650000,0x18,,
25.2745100000,0x00,,
25.2756550000,0x00,,
25.2768000000,0x8C,,
25.2779450000,0x1C,,
25.2790900000,0x0C,,
25.2802350000,0x0C,,
25.2813800000,0x0C,,
25.2825250000,0x9C,,
25.2836700000,0x5C,,
25.2848150000,0x68,,
25.2859600000,0x5C,,
25.2871050000,0xE2,,
25.2882500000,0x7C,,
